pitcher,batter,events,launch_speed,launch_angle,spray_angle
477569,592885,b1,104.6,-19,2.95439628531453
519242,596142,out,77.4,-1,-7.05854190866185
491703,592325,out,92.9,24,-31.6843688526102
471911,578428,out,61.6,20,-9.78751209085345
670426,429664,b1,70.9,-39,-23.3464290661789
429719,545350,out,90.2,80,60.0780595232999
571578,643446,out,85.9,40,-41.9633078532273
641745,641583,out,70.3,56,-23.7384653542768
518397,607387,out,54.4,-30,-41.5387059984171
641745,643376,out,95.6,21,-7.9105036060561
462382,543829,b1,80.1,16,-35.947253916533
543135,458731,out,97.4,24,43.5390908267923
489119,624413,out,79.6,-18,-8.46549881641711
606149,518692,b1,102.8,10,-33.9876973734315
661269,645277,out,92.2,2,9.14983461376999
605154,624428,b2,96.8,20,10.785361210991
571704,544369,out,82.2,5,49.6774178588818
572020,621043,out,73.6,-31,-20.8497398781732
592662,600474,out,107.9,5,-22.5582070823646
669456,547989,b1,109.3,8,2.67255775805363
502706,592567,out,65.3,-17,45.4401306339134
448855,622168,b1,64,-21,-4.35800863098539
541640,456078,out,91.4,-11,-34.0233230509561
459429,542963,out,79.3,6,8.40077032643275
519443,572228,out,74.8,7,-37.3416620638551
641745,666182,b1,99.1,4,-11.3986701592192
519096,594953,out,90.7,49,-14.5401556615173
680704,669289,out,92.8,32,30.0227201855413
605513,596019,out,88.8,-2,9.98368309751388
462136,570731,out,89.1,58,-13.3836452660563
434622,607237,out,73.4,-21,-23.0875254150326
621385,543228,out,71.3,66,30.6845714670648
605138,621566,out,93.8,55,42.2971263762449
434622,519058,out,80,69,1.39496298305539
612672,518792,out,95.4,48,-8.73143459582826
502190,476704,out,95.9,17,-14.0958665480022
453562,571970,out,94.9,8,29.1040891447369
446372,506702,out,77.9,57,-31.0269754109906
434378,452678,b2,94.1,22,-39.5524191400901
552640,624503,out,92.4,2,-14.1684235921978
571510,623520,b2,89.6,5,-40.0739649469666
457768,543685,b1,90.3,-17,-23.4901342464621
434378,642715,out,62.9,-19,-7.54278222083442
520980,518516,out,61.9,13,21.6890649646158
456501,467827,b1,83.9,17,0.232240642098465
641386,592206,out,88.6,53,28.7995389246963
592826,576397,out,98.9,15,-27.0070722180566
668676,543257,out,101.1,-4,18.7906768716718
656186,518692,b1,101.4,12,9.00237191633013
663776,614177,out,85.9,27,23.400397472085
448855,641505,out,68.8,-4,-21.5388125074417
457918,572816,b1,86.8,9,30.6369384887573
518715,543592,b1,97.4,-9,-31.6320777527433
452657,475253,out,94.3,-10,-24.6983212227378
643617,543228,b1,69.4,-49,-17.2126768733346
657240,545361,out,100.1,14,-4.29929114675661
543548,462101,b2,92.4,7,-10.0204754435072
571666,444482,out,95.9,49,14.8622771926313
607473,595777,out,80.7,1,44.8284832899077
572403,669720,b1,90.3,-17,-24.1552279368051
543408,571745,out,69.5,-16,-19.8615218447913
669211,572191,out,101.7,3,-36.915336312783
543521,608577,b1,109.5,19,45.6069937950143
622491,621550,out,73.2,-28,-48.3998221419192
623167,607054,out,73.9,-3,48.2003594080903
605200,607776,b1,85.7,7,-4.91048338708485
622072,641680,b1,72.4,37,-4.23618608799192
607229,457477,b3,95.8,17,1.37387042664744
570240,435263,out,85.2,82,53.0080667995852
434378,455139,out,98.1,37,18.0798017202569
663903,680911,out,94.3,-27,-41.9391446178433
663855,592178,out,82.9,-21,-34.7148611839672
605135,545341,b1,99.6,19,19.8375236893289
543901,622534,out,98.3,41,-26.4969930421481
500724,593528,out,76.9,36,25.2802190284619
502171,668227,b1,105.9,4,-23.9046869242547
606959,596748,out,90.9,49,-20.6450308790951
622491,455976,b1,106.1,9,-9.21206490077487
642558,596146,out,98,-13,41.8023939154374
596027,607732,out,63,-3,19.4441107060221
570810,429665,out,95.3,3,-46.5385855637024
608678,595777,b2,101.8,17,12.7488825119463
542947,571788,b1,90.3,-17,16.7940435806468
621111,666182,out,104,-5,24.5198189731335
623184,595284,b1,92.9,3,38.8140925036626
647336,453923,b1,92.9,14,-11.4326170501996
641838,592122,out,99.6,40,43.8806866870818
608379,543377,out,100.3,7,29.8208829496144
430935,502517,b1,92.7,3,-43.213371500905
592332,502517,out,78.3,29,-28.8171738655411
571578,605509,out,92.9,-5,-25.6048069547167
608331,542340,b1,79.8,20,-21.3622405319165
519326,516770,out,74,-17,-37.9385718767183
453265,606213,out,90.3,33,-3.48146468603469
502190,553993,out,88.5,28,18.481974667601
553878,435062,out,101.9,30,16.8994941504746
663423,605141,b1,84.4,21,-12.2449720379781
605540,608385,b4,108.2,24,16.7253714463935
606965,593871,b4,101.5,23,43.0720219749283
663474,664702,out,70.6,39,35.9117530578695
502083,664023,b1,108.8,-1,35.6523619213034
605397,451594,b4,95.1,31,33.2188473127053
543272,607468,out,92.2,-6,-28.4897109483643
608718,571595,out,73,-17,-32.6043903938252
594798,622666,out,82.9,-21,-1.04074674574141
605446,444482,out,74.3,-13,15.6895817950248
542881,642708,b1,81.2,14,-21.3023717660138
471911,485567,out,60.8,-43,48.8373246599996
605309,429665,b1,103.5,11,7.07288291618849
669674,641857,out,98.4,-11,-2.27922602142669
665620,621446,out,101.8,10,-44.2715214915815
605200,576397,b2,94.8,36,41.4711680118478
502190,593428,out,90.8,42,33.8758910242178
518813,663611,out,16.3,51,75.440955965259107
593958,444432,out,83,65,22.0725889421376
595465,592663,out,103,-1,-10.4756066523896
664875,608686,out,91,-58,2.76947555838763
476594,457708,b1,71.7,22,34.2998596789275
657786,572233,b1,93.3,-4,-5.27534934953157
625643,461235,out,80,69,-34.4839536154552
518397,434778,b1,109.1,14,-12.1012920028631
112526,458731,out,59,-56,-13.0239440950265
614179,595978,out,86.9,29,-37.5386932330042
518553,657557,b2,78.4,21,-46.1638407954037
656970,467793,out,93.4,-7,26.0832582205607
641627,502210,out,98.9,1,12.0598114074109
425844,605486,out,93.1,-16,32.1918463362598
448179,575929,b2,104.8,21,-14.2581420528372
608337,466320,out,87.2,-4,-21.5133026311983
501381,500135,out,87.7,40,45.1406185428883
656222,608700,out,59.8,-38,-51.4886496229793
621097,519048,out,101.9,33,-8.02206838879195
606625,453568,out,82.9,-21,50.2029199387514
543935,600301,out,93.7,51,-37.9131842069299
605156,543807,out,101.2,39,24.0631405665112
669160,622110,b1,94.9,-4,33.6707527924667
593679,573262,out,82.3,66,26.7729384062904
625643,608577,b1,105.2,5,22.9452755962176
429722,656252,out,104.7,0,25.8376171883693
453385,605412,b1,82.3,-2,6.16409856268368
548384,641584,out,65.4,2,-22.8864702459654
663978,641355,out,86.2,60,-57.9909408633596
458681,641343,b1,78.5,17,19.6053520754501
433587,621566,out,108.5,19,25.1665304809073
621107,467092,out,96.9,-26,21.3493088584364
571578,501303,out,71.3,-40,-29.1551438344261
605280,656941,out,78.3,-16,42.23812366025
488984,543685,b4,102.8,30,-30.1494541086862
640455,503556,out,78.5,-35,-38.9497641771012
656756,543510,b2,102.2,21,-36.7284195951679
455119,475174,out,59,-2,-1.16369385137501
622072,458015,b2,99.4,25,36.9709690260349
543351,502671,out,81,38,32.460093374212
573186,608385,b2,85.4,4,-5.31878650332681
650644,650333,out,84.2,-9,23.978571999984
593334,605612,b1,102.7,10,-10.1602194809234
446372,598265,out,78.8,80,-33.3426287555971
579328,543228,b2,107.7,20,1.0336395774107
600917,572761,out,92.3,-18,23.9554858236336
657053,518614,out,89.3,7,35.2351461494344
607231,518735,out,93.1,-10,37.8226192482573
592314,592348,b1,103.9,9,18.9431642740963
663423,642715,out,99.9,38,23.8923235215876
502211,502210,b1,110.2,7,25.4969976447051
543652,571431,out,87.4,35,-26.3210512927886
453265,503556,out,101.5,-16,6.90672122834621
425794,514917,b2,91.9,26,-49.2152801862406
605164,595281,out,99.2,48,23.0290211252652
490063,434158,out,78.3,53,-7.27097404545572
502593,459964,b1,101.7,15,14.523937349355
622491,543281,out,61.9,66,-27.8484369419139
605121,608336,b2,88.4,29,13.8975442224585
592644,641531,out,74.4,42,25.6358932373016
570240,476704,b1,95.8,-20,-22.6327171991331
527054,643265,b1,70.2,31,40.7456125119734
621242,664057,b2,103.1,21,7.00375875055066
605397,502671,b1,107.5,3,-1.63863537048101
592222,572761,out,89.1,2,30.4917570101438
594986,492802,out,99.2,22,7.32038599883445
543901,572228,out,72.4,42,35.1726355717599
593423,493329,b1,96.8,7,29.2985541957751
572750,516770,out,106.2,20,6.7486289348753
543101,501571,out,105.1,-8,5.1769962921188
606131,460026,out,83.8,6,-21.1237926970025
502748,519317,out,67.4,-33,-33.4024255893883
642152,621453,out,91.6,25,-35.3406974853725
543101,467793,out,103.7,0,8.85833490611902
608371,607208,out,82.2,-20,-25.8764580283332
641835,595281,out,66.9,-42,34.9622842458312
456051,605486,out,86,-6,47.2218063118179
664196,457708,b1,62.6,8,-27.0980833657953
593144,544369,out,82.9,-21,25.6981294622936
518553,595453,out,96.4,2,-27.4397279481993
460269,570560,out,81,33,-18.1489700023048
607359,656811,b1,101.6,13,23.8824780888687
519141,605119,b1,97.1,11,37.6867647233247
571510,608070,out,74.1,-12,-31.8024500156589
489119,606988,out,80,69,15.1785067535533
608717,622534,out,74.3,56,-10.9818063606705
488984,607680,out,98,-14,-38.638011737447
608566,621453,out,101,21,-10.9304292608819
500779,467793,out,82.9,-21,-46.8298508202157
650895,516770,b2,110.5,18,-38.0899533569676
458924,514917,out,63.6,-26,14.5905501550397
450172,572039,b1,78.1,18,7.50293824551212
445276,592200,b2,98.6,27,18.2372035193787
543294,592669,b2,99.9,10,-45.4171152793567
518876,641355,b4,109.6,22,45.2792194397525
656803,624424,b1,85.6,28,12.9337677153408
596133,595879,out,82.7,26,3.8766617832721
519293,571976,b2,93.2,12,-46.9509812502191
488984,435559,out,84.8,-5,-19.3218335371147
545333,578428,b1,98.9,-19,-23.8239488463213
592866,446334,out,52.4,57,44.9245860527464
430599,572008,out,103.5,0,-23.801062321299302
475115,448602,out,99,7,-19.0623012578882
605347,624585,out,95.5,-13,-24.5267167562288
518813,660670,out,80,69,38.0991581952558
448614,596748,b4,103.6,20,-22.7632551696195
455119,543510,b1,100.3,-3,6.48959370068184
621244,670032,b1,90.1,15,-15.6054669205043
521655,600524,out,89.6,71,13.1089844905047
502171,595909,out,89.1,-8,24.4354263384097
429719,134181,out,77.1,15,-26.2590737855827
605280,656847,out,88.5,-3,-39.7032573090294
592662,649966,b1,75.7,13,-25.1882126134778
543359,450314,out,77.4,-26,-28.2424606616172
640455,642201,out,92.9,0,-36.7924240321347
608331,607680,b1,64,23,40.9127801597311
518566,592387,out,101.3,-11,-33.4774458781231
475115,460075,out,101.9,2,17.3264897600352
491624,572122,out,65,-26,48.4618868452707
656849,663586,b1,113.1,10,-18.9365594017616
543901,643376,b1,100,20,-32.1720639005171
606930,500874,out,108.8,17,-0.815150558798226
471911,666198,out,89.1,51,-18.5314505804907
543272,523253,out,100.3,6,-23.507868592822
452657,500743,out,86,33,53.1784089770356
605154,500743,b2,103.4,10,-41.9042928267341
605151,405395,out,95.2,50,40.5459213013687
501957,547989,out,92.6,32,26.4179856148107
661269,630105,out,53.7,0,12.7205838688639
592717,435079,out,100.6,30,3.53242600316188
677651,596748,b1,104.3,8,9.97437109266755
608379,570256,b2,113.7,8,15.498021701509
640455,605131,b1,84.1,5,-8.7852108256219
641743,502110,b1,101.3,13,-42.9250194402504
434622,466320,out,92,43,-4.56813113126015
542960,608365,b4,106,19,-19.7707929934498
605541,520471,b4,94.4,36,43.3724836789647
592789,596748,b1,90.3,-17,-27.3474402527807
607560,456781,out,94,22,-26.4438897106338
642232,623993,b2,109.7,1,-45.2686319610119
554340,640457,b4,107.6,28,16.4191770354383
605309,592206,out,102.4,33,3.7264063944437398
592717,547957,out,96.5,-12,16.5873385569275
502212,607680,out,84.8,24,9.6292784308354
548357,475582,b1,108.1,-12,21.1868143603764
595465,435063,out,89.2,39,-8.84612355027989
548357,475253,out,82.4,-6,-52.2941963085407
543699,546318,out,90.6,24,-28.9422486043287
448281,519317,out,93.9,55,-3.68793054783897
621111,606132,b2,99.2,28,-17.8665032537572
656756,608324,out,99.4,28,5.24486137997165
605525,594777,out,92.9,40,-26.1336873886127
465657,606299,out,68.8,79,83.8995612108316
543746,431094,b2,102.7,18,-42.6801303769825
622608,642086,out,88.2,36,-22.1915023830791
607625,621446,out,87.2,-1,-24.7472956916595
518774,592826,out,91.7,-7,14.268199336752
594798,518934,out,104.2,-19,19.4520076165325
533167,592885,out,105.5,-5,22.4794343971031
543101,592626,out,100.5,43,6.7977026751987
489119,446308,b1,79.1,25,-11.263425366518
584171,605244,b2,93.2,16,-42.2336175418691
543734,592826,out,80,69,26.4916525956907
518516,542642,out,66.6,-20,-16.5213233896019
663978,543939,out,102.7,22,4.36790162302806
663460,667670,out,93.4,-13,-29.0232091545408
643778,458015,out,93,22,-45.8856353845353
605156,666971,out,89.5,-4,-38.5399870175575
548384,572122,out,59,-68,40.6278820117796
430935,665742,out,80,69,-62.0451843108246
593679,545341,out,81.9,-25,-12.8682446233072
572143,519222,out,106.7,-3,17.9688710108314
456696,542583,out,56,-60,37.5634970326635
502083,461235,out,98.5,59,-36.9232974923094
607074,666135,b1,104.9,4,10.9498394470933
601713,607680,out,80,69,68.2855979808857
572955,519203,out,97,36,-1.93797869825068
453329,520471,out,89,43,11.5605635785708
489119,408234,b1,107.1,11,-9.67236154742324
433587,592669,out,73.2,-33,-41.9172083869635
657610,608324,out,85.1,-2,-34.4329277349056
502190,602074,b1,96.6,-11,-29.0726559263268
592789,592885,out,85.6,74,-16.9337807203615
677651,660294,b1,101.4,-3,0.370789119902866
607352,660271,out,97.9,-8,34.2224879752689
434378,572041,b1,104.6,-2,-19.6767007746106
458681,457803,out,92.6,58,-32.012317682448
596295,596103,b2,98.5,19,46.7610143059324
592761,665561,out,90.6,18,-32.5707098681366
605540,405395,out,80,69,10.1929059371166
543278,572821,out,76.2,83,-81.0980350638855
664285,456781,b1,89.9,18,36.8133117803625
543294,665487,out,77.2,-33,-41.1994185194381
660896,665489,out,113.3,14,-2.53948113448846
664682,502481,b1,35.1,-28,50.6558978859854
571666,572816,out,95.9,-12,19.4388369736122
450306,594576,out,80,69,78.7682336159756
502171,592325,b1,67.9,32,-43.1297819042516
457918,518692,out,67,-44,36.3697939341956
628711,516782,out,83.3,7,-24.5785580828225
518553,500871,b1,67.7,41,15.0191064077593
640455,493329,out,99.4,-1,-12.9760009697393
571666,621566,out,100.5,45,-26.6630925521417
640455,461865,out,72.7,-8,-33.2412750930748
642558,642136,out,90.5,37,-45.40735842713
663978,553882,out,91.1,-13,32.0184766070228
543548,670712,b1,33.2,30,-38.6459762115045
656222,543063,b1,99.8,13,-40.5840578401355
453385,643603,out,93.3,-30,-12.3419303885838
664062,592626,out,103.4,61,38.6824583092654
477132,454560,out,95.6,26,-0.576118359182503
605194,425783,out,94.7,61,-31.5027232738214
595465,518618,out,97.8,7,25.6976074071953
543766,605137,out,82.9,-21,-19.9976317774348
527048,669720,out,51.3,28,8.70907031410031
606930,457763,out,71.2,-10,10.7604693060281
640451,670764,out,58.3,60,-45.3439886858013
621142,650490,out,97.3,2,38.4438654765758
543045,543543,out,73.3,38,-9.27237908814061
592662,606213,out,74.9,-19,-20.5966285232408
547943,676801,out,96.2,34,8.010996272529
593958,640461,b1,99.5,6,23.6910329642019
608678,645277,out,91.9,21,17.3454011651844
621366,542921,out,80,69,64.8444414270547
625643,572039,b1,66.4,37,25.6208680921998
571858,502481,out,58.9,-59,40.9956899017501
433587,593160,b1,100.1,0,-6.32939385309872
663554,680777,out,76.8,52,35.2458164450982
572140,608324,out,66.2,-29,-35.2876553301289
489119,641553,b1,56.7,30,-44.5146547991648
506433,621028,out,73.7,-25,-46.5877816124447
460077,598265,out,107.6,8,33.1701889257456
488768,452234,out,76.6,37,41.9191388845679
456034,595751,out,99.3,32,24.9539125146988
621074,607732,out,93.6,39,40.3720993517561
407793,474568,out,94.7,25,38.9707160774951
643410,571679,b2,97.4,17,-11.9783315159494
605194,460269,out,80.5,67,36.5637943385256
592229,543333,out,107.8,-4,16.4308841103442
621244,605361,out,76.3,-55,-33.631934652753
608371,543939,out,75.1,40,-32.6521159992236
656427,624577,out,84.5,55,7.57768957246894
445926,457706,b1,74.5,23,0.608993454677623
503569,669720,out,85.6,-19,-22.8834785516697
453385,444857,out,46.2,-56,48.415092579628
641302,624585,b1,97.6,-2,-33.9890268608044
571521,518692,out,98.8,21,-17.81574002856
542914,642715,b1,63.3,15,39.9598301823689
605164,581527,out,72.4,-19,-22.3050352997065
453562,605119,out,96,49,38.7780163786144
670955,613564,out,93.6,79,-15.8061936006785
595191,518934,b1,83.4,-25,-21.1670332730273
605400,543228,b1,88,0,-5.79880004800747
607074,668800,out,88.3,68,28.0706534709092
621389,519203,out,107.4,3,48.0431892579423
572888,455759,out,92.2,27,-38.2064781576419
450729,501981,b1,56.2,42,15.8204682788792
605538,408234,out,78.5,57,25.9730600677306
663903,670764,out,95.3,33,-13.3873186437703
517008,642162,b1,78.5,20,-6.26055538953765
502042,575929,out,95.2,-14,-26.5018488787414
543101,595751,out,115.7,2,-11.549025765486
592791,547004,out,94.2,36,-35.828564445184
592390,573262,out,96.3,41,-40.6554314758959
544365,593428,out,82.9,-21,-17.8667382767198
448281,605113,out,93.2,65,-2.13070327924098
475054,600869,b1,75.7,7,21.3096617058068
601713,506702,out,86.4,4,-40.8918878228641
592836,663624,out,57.2,-34,-9.02524624699524
465657,592743,b1,105.8,-17,1.17688493153636
628452,622534,b4,106.8,28,-40.0027301571715
605135,663728,out,91.4,-14,39.031888556336
429719,542303,out,69.9,-42,-29.4633149479583
501381,641525,b4,106.1,31,-49.7720103139798
502154,543333,out,105.5,-17,25.70231623479
622382,621514,b1,96.5,6,34.7879553727826
594840,571437,out,54.8,8,-41.7641401843967
593958,600869,out,84.6,-8,5.24858613019692
657006,571970,out,86.1,37,-28.2332348836616
666201,640457,out,99.3,18,27.6734645408323
502748,621471,b1,102.1,2,-18.2159138866067
622075,650402,out,96.7,37,-8.88697393341176
543746,608654,b2,102.1,-9,-39.5504063412765
488846,465041,out,79.9,-3,41.287646918833
621244,493329,out,70.7,-21,-49.6534622081997
501381,641856,out,52.4,-20,-23.0224047851079
592826,595751,out,105.2,-6,-14.2154555393375
547943,572761,out,95.6,5,12.2146561810615
608665,608324,out,82.5,51,-18.222215530393
460283,134181,out,77.1,43,22.0790499983622
670912,621446,out,86,35,12.7757476078184
500724,543543,out,97,-20,-22.2254487865526
664028,500871,out,77,46,31.7115485307852
592346,594807,out,86.8,57,5.05329547240126
640455,514888,out,93.5,-13,-26.8920368570441
663556,650859,out,93.4,-3,-8.62341175895604
641360,572233,out,83.3,-10,-40.8589426879076
608717,622491,out,76.6,34,25.6728447581856
641745,596129,out,87,37,-38.6811915306823
506433,518618,b1,81.7,0,2.46805953452923
621097,665926,out,71.7,35,9.19590165509391
502042,593428,out,73.2,-5,45.1855026310702
623352,668804,out,85.9,-7,-28.6703695893493
676840,592518,out,104.6,0,-14.9898623596818
457918,514913,b1,95.3,14,-19.2182946911457
669618,640461,out,104.1,49,-4.41122355001441
518633,434670,b2,102.7,21,18.7443903504356
518715,571974,b1,101.2,8,23.6234109889499
606424,663993,out,99.5,-17,16.0321876104001
642003,606993,out,95.3,18,12.5264845619479
477132,596103,b4,101.9,27,14.8169908228088
456167,642707,out,61.3,16,15.2197582182365
450729,660162,out,95.4,4,33.1073310552674
518748,519203,b4,99.6,26,-26.0301083305152
543001,605204,out,101.8,-2,-38.3261508458755
645261,666198,out,72.3,-4,-23.6385128995069
543022,488771,out,78.5,5,26.8864462054267
